板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
创业板,300183,东软载波,2011-02-22,"462,609,137","406,537,112",C 制造业
创业板,300184,力源信息,2011-02-22,"1,154,011,922","1,048,851,183",F 批发零售
创业板,300185,通裕重工,2011-03-08,"3,896,993,388","3,646,857,243",C 制造业
创业板,300187,永清环保,2011-03-08,"645,622,165","642,131,317",N 公共环保
创业板,300188,国投智能,2011-03-16,"859,477,310","855,508,590",I 信息技术
创业板,300189,神农种业,2011-03-16,"1,024,000,000","886,240,074",A 农林牧渔
创业板,300190,维尔利,2011-03-16,"781,597,732","776,173,629",N 公共环保
创业板,300191,潜能恒信,2011-03-16,"320,000,000","221,195,000",B 采矿业
创业板,300192,科德教育,2011-03-22,"329,143,329","324,637,704",P 教育
创业板,300193,佳士科技,2011-03-22,"493,598,667","437,027,534",C 制造业
创业板,300194,福安药业,2011-03-22,"1,189,712,382","967,979,904",C 制造业
创业板,300195,长荣股份,2011-03-29,"423,707,756","313,912,481",C 制造业
创业板,300196,长海股份,2011-03-29,"408,716,549","246,317,334",C 制造业
创业板,300197,节能铁汉,2011-03-29,"2,965,298,080","2,965,223,080",N 公共环保
创业板,300198,ST纳川,2011-04-07,"1,031,548,540","1,026,216,511",C 制造业
创业板,300199,翰宇药业,2011-04-07,"883,241,336","745,697,845",C 制造业
创业板,300200,高盟新材,2011-04-07,"430,973,206","423,263,062",C 制造业
创业板,300201,海伦哲,2011-04-07,"1,009,043,607","1,005,443,115",C 制造业
创业板,300203,聚光科技,2011-04-15,"448,737,600","448,368,525",C 制造业
创业板,300204,舒泰神,2011-04-15,"477,772,555","453,664,501",C 制造业
创业板,300205,*ST天喻,2011-04-21,"430,056,000","430,056,000",C 制造业
创业板,300206,理邦仪器,2011-04-21,"579,663,346","338,379,565",C 制造业
创业板,300207,欣旺达,2011-04-21,"1,845,806,346","1,712,327,355",C 制造业
创业板,300208,*ST中程,2011-04-26,"749,475,000","687,391,126",E 建筑业
创业板,300209,有棵树,2011-04-26,"928,636,126","490,018,540",F 批发零售
创业板,300210,森远股份,2011-04-26,"484,219,953","483,755,948",C 制造业
创业板,300211,*ST亿通,2011-05-05,"303,929,723","297,085,626",C 制造业
创业板,300212,易华录,2011-05-05,"719,892,422","698,511,724",I 信息技术
创业板,300213,佳讯飞鸿,2011-05-05,"594,364,660","545,919,368",C 制造业
创业板,300214,日科化学,2011-05-11,"465,162,614","403,562,336",C 制造业
创业板,300215,电科院,2011-05-11,"749,094,187","562,176,344",M 科研服务
创业板,300217,东方电热,2011-05-18,"1,477,976,940","1,226,951,512",C 制造业
创业板,300218,安利股份,2011-05-18,"216,987,000","216,276,394",C 制造业
创业板,300219,鸿利智汇,2011-05-18,"707,943,506","706,648,891",C 制造业
创业板,300220,金运激光,2011-05-25,"151,200,000","151,019,348",C 制造业
创业板,300221,银禧科技,2011-05-25,"479,538,185","452,499,392",C 制造业
创业板,300222,科大智能,2011-05-25,"778,281,234","633,803,509",C 制造业
创业板,300223,北京君正,2011-05-31,"481,569,911","419,450,765",C 制造业
创业板,300224,正海磁材,2011-05-31,"837,714,453","832,089,124",C 制造业
创业板,300225,金力泰,2011-05-31,"475,429,590","474,087,090",C 制造业
创业板,300226,上海钢联,2011-06-08,"318,721,422","306,355,664",L 商务服务
创业板,300227,光韵达,2011-06-08,"494,581,391","412,592,224",C 制造业
创业板,300228,富瑞特装,2011-06-08,"585,861,549","549,991,299",C 制造业
创业板,300229,拓尔思,2011-06-15,"873,620,932","873,030,233",I 信息技术
创业板,300230,永利股份,2011-06-15,"813,213,441","629,822,499",C 制造业
创业板,300231,银信科技,2011-06-15,"444,272,198","444,249,383",I 信息技术
创业板,300232,洲明科技,2011-06-22,"1,091,107,141","887,026,803",C 制造业
创业板,300233,金城医药,2011-06-22,"383,874,587","371,704,313",C 制造业
创业板,300234,开尔新材,2011-06-22,"503,171,090","343,987,044",C 制造业
创业板,300235,方直科技,2011-06-29,"251,746,635","203,134,291",I 信息技术
创业板,300236,上海新阳,2011-06-29,"313,381,402","278,726,967",C 制造业
创业板,300237,美晨科技,2011-06-29,"1,441,914,930","1,441,904,805",C 制造业
创业板,300238,冠昊生物,2011-07-06,"265,155,701","265,134,082",C 制造业
创业板,300239,东宝生物,2011-07-06,"593,607,933","589,761,783",C 制造业
创业板,300240,飞力达,2011-07-06,"371,562,950","363,378,879",G 运输仓储
创业板,300241,瑞丰光电,2011-07-12,"685,971,103","571,724,623",C 制造业
创业板,300242,佳云科技,2011-07-12,"634,555,224","629,576,622",L 商务服务
创业板,300243,瑞丰高材,2011-07-12,"250,426,501","194,513,284",C 制造业
创业板,300244,迪安诊断,2011-07-19,"624,979,436","501,459,061",Q 卫生
创业板,300245,天玑科技,2011-07-19,"313,457,493","311,274,420",I 信息技术
创业板,300246,宝莱特,2011-07-19,"264,575,527","211,258,642",C 制造业
创业板,300247,融捷健康,2011-07-29,"804,040,313","803,275,313",C 制造业
创业板,300248,新开普,2011-07-29,"476,348,393","409,113,109",I 信息技术
创业板,300249,依米康,2011-08-03,"440,487,994","373,596,925",I 信息技术
创业板,300250,初灵信息,2011-08-03,"214,067,479","157,674,797",I 信息技术
创业板,300251,光线传媒,2011-08-03,"2,933,608,432","2,781,303,282",R 文化传播
创业板,300252,金信诺,2011-08-18,"662,153,834","558,791,959",C 制造业
创业板,300253,卫宁健康,2011-08-18,"2,212,535,884","1,912,580,373",I 信息技术
创业板,300254,仟源医药,2011-08-19,"248,318,563","225,246,595",C 制造业
创业板,300255,常山药业,2011-08-19,"919,060,878","916,474,864",C 制造业
创业板,300256,星星科技,2011-08-19,"2,268,393,386","1,643,393,386",C 制造业
创业板,300257,开山股份,2011-08-19,"993,635,018","954,690,200",C 制造业
创业板,300258,精锻科技,2011-08-26,"532,394,727","517,240,622",C 制造业
创业板,300259,新天科技,2011-08-31,"1,169,801,516","1,169,533,231",C 制造业
创业板,300260,新莱应材,2011-09-06,"407,806,752","287,636,945",C 制造业
创业板,300261,雅本化学,2011-09-06,"963,309,471","936,173,264",C 制造业
创业板,300263,隆华科技,2011-09-16,"904,460,201","772,513,476",C 制造业
创业板,300264,佳创视讯,2011-09-16,"430,857,518","370,428,953",I 信息技术
创业板,300265,通光线缆,2011-09-16,"458,299,061","457,999,436",C 制造业
创业板,300266,兴源环境,2011-09-27,"1,553,807,314","1,552,818,514",N 公共环保
创业板,300267,尔康制药,2011-09-27,"2,062,604,870","1,422,391,891",C 制造业
创业板,300268,*ST佳沃,2011-09-27,"174,200,000","133,707,500",C 制造业
创业板,300269,联建光电,2011-10-12,"549,113,825","525,679,603",C 制造业
创业板,300270,中威电子,2011-10-12,"302,806,028","260,930,248",C 制造业
创业板,300271,华宇软件,2011-10-26,"811,860,673","797,242,504",I 信息技术
创业板,300272,开能健康,2011-11-02,"577,217,911","430,220,454",C 制造业
创业板,300274,阳光电源,2011-11-02,"2,073,211,424","1,589,709,449",C 制造业
创业板,300275,梅安森,2011-11-02,"305,156,308","250,821,625",I 信息技术
创业板,300276,三丰智能,2011-11-15,"1,401,042,990","1,057,124,061",C 制造业
创业板,300277,海联讯,2011-11-23,"335,000,000","334,622,300",I 信息技术
创业板,300278,华昌达,2011-12-16,"1,421,506,508","1,417,065,180",C 制造业
创业板,300279,和晶科技,2011-12-29,"489,099,490","459,008,252",C 制造业
创业板,300280,*ST紫天,2011-12-29,"162,065,744","160,474,169",L 商务服务
创业板,300281,金明精机,2011-12-29,"418,923,580","397,325,912",C 制造业
创业板,300283,温州宏丰,2012-01-10,"437,282,403","307,522,683",C 制造业
创业板,300284,苏交科,2012-01-10,"1,262,827,774","1,197,352,359",M 科研服务
创业板,300285,国瓷材料,2012-01-13,"997,048,299","841,344,847",C 制造业
创业板,300286,安科瑞,2012-01-13,"250,784,655","175,760,899",C 制造业
创业板,300287,飞利信,2012-02-01,"1,435,273,808","1,318,221,968",I 信息技术
创业板,300288,朗玛信息,2012-02-16,"337,941,402","256,569,391",I 信息技术
创业板,300289,利德曼,2012-02-16,"544,011,487","543,156,487",C 制造业
创业板,300290,荣科科技,2012-02-16,"639,732,569","639,348,344",I 信息技术
创业板,300291,百纳千成,2012-02-09,"941,889,651","928,978,644",R 文化传播
创业板,300292,吴通控股,2012-02-29,"1,341,764,974","1,115,944,813",I 信息技术
创业板,300293,蓝英装备,2012-03-08,"338,438,106","280,335,917",C 制造业
创业板,300294,博雅生物,2012-03-08,"504,248,738","503,663,451",C 制造业
创业板,300295,三六五网,2012-03-15,"189,613,714","167,525,888",I 信息技术
创业板,300296,利亚德,2012-03-15,"2,711,977,222","2,274,185,250",C 制造业
创业板,300298,三诺生物,2012-03-19,"564,265,375","455,298,767",C 制造业
创业板,300299,富春股份,2012-03-19,"690,300,085","689,223,085",I 信息技术
创业板,300300,ST峡创,2012-03-19,"666,847,062","666,804,612",I 信息技术
创业板,300301,*ST长方,2012-03-21,"829,868,769","789,876,719",C 制造业
创业板,300302,同有科技,2012-03-21,"479,263,798","368,813,895",I 信息技术
创业板,300303,聚飞光电,2012-03-19,"1,408,304,727","1,320,697,186",C 制造业
创业板,300304,云意电气,2012-03-21,"878,143,718","855,586,534",C 制造业
创业板,300305,裕兴股份,2012-03-29,"375,400,292","321,474,192",C 制造业
创业板,300306,远方信息,2012-03-29,"268,958,778","157,602,490",C 制造业
创业板,300307,慈星股份,2012-03-29,"794,248,776","782,211,234",C 制造业
创业板,300308,中际旭创,2012-04-10,"1,105,259,964","1,099,808,012",C 制造业
创业板,300310,宜通世纪,2012-04-25,"881,658,531","691,890,446",I 信息技术
创业板,300311,任子行,2012-04-25,"673,630,150","537,409,093",I 信息技术
创业板,300313,*ST天山,2012-04-25,"312,977,396","197,352,789",A 农林牧渔
创业板,300314,戴维医疗,2012-05-08,"288,000,000","143,741,448",C 制造业
创业板,300315,掌趣科技,2012-05-11,"2,720,168,248","2,583,027,657",I 信息技术
创业板,300316,晶盛机电,2012-05-11,"1,309,533,797","1,231,555,433",C 制造业
创业板,300317,珈伟新能,2012-05-11,"830,188,405","830,038,405",C 制造业
创业板,300318,博晖创新,2012-05-23,"816,900,495","798,539,484",C 制造业
创业板,300319,麦捷科技,2012-05-23,"879,095,862","828,991,794",C 制造业
创业板,300320,海达股份,2012-06-01,"601,234,191","485,787,750",C 制造业
创业板,300321,同大股份,2012-05-23,"88,800,000","88,695,900",C 制造业
创业板,300322,硕贝德,2012-06-08,"465,746,427","446,139,037",C 制造业
创业板,300323,华灿光电,2012-06-01,"1,622,998,797","1,115,165,271",C 制造业
创业板,300324,旋极信息,2012-06-08,"1,727,590,595","1,709,990,848",I 信息技术
创业板,300326,ST凯利,2012-06-13,"717,026,333","712,108,613",C 制造业
创业板,300327,中颖电子,2012-06-13,"341,389,229","340,315,158",C 制造业
创业板,300328,宜安科技,2012-06-19,"690,423,600","686,366,725",C 制造业
创业板,300329,海伦钢琴,2012-06-19,"252,888,780","252,128,487",C 制造业
创业板,300331,苏大维格,2012-06-28,"259,662,286","222,130,818",C 制造业
创业板,300332,天壕能源,2012-06-28,"865,116,284","829,634,934",D 水电煤气
创业板,300333,兆日科技,2012-06-28,"336,000,000","334,780,067",I 信息技术
创业板,300334,津膜科技,2012-07-05,"302,065,356","302,029,761",C 制造业
创业板,300335,迪森股份,2012-07-10,"477,012,388","384,161,164",D 水电煤气
创业板,300337,银邦股份,2012-07-18,"821,920,000","711,383,934",C 制造业
创业板,300338,*ST开元,2012-07-26,"402,624,692","349,361,242",P 教育
创业板,300339,润和软件,2012-07-18,"796,410,841","777,686,667",I 信息技术
创业板,300340,科恒股份,2012-07-26,"275,893,365","210,464,562",C 制造业
创业板,300341,麦克奥迪,2012-07-26,"517,410,336","515,368,536",C 制造业
创业板,300342,天银机电,2012-07-26,"425,035,113","418,798,863",C 制造业
创业板,300343,ST联创,2012-08-01,"1,068,969,119","1,066,219,389",C 制造业
创业板,300344,ST立方,2012-08-01,"641,706,416","639,994,166",I 信息技术
创业板,300345,华民股份,2012-08-01,"578,761,242","444,175,992",C 制造业
创业板,300346,南大光电,2012-08-07,"691,156,903","656,551,079",C 制造业
创业板,300347,泰格医药,2012-08-17,"741,823,770","570,136,726",M 科研服务
创业板,300348,长亮科技,2012-08-17,"812,261,787","708,067,177",I 信息技术
创业板,300349,金卡智能,2012-08-17,"418,337,213","370,148,558",I 信息技术
创业板,300350,华鹏飞,2012-08-21,"562,012,279","471,565,417",I 信息技术
创业板,300351,永贵电器,2012-09-20,"387,874,197","261,882,492",C 制造业
创业板,300352,北信源,2012-09-12,"1,449,824,087","1,276,610,882",I 信息技术
创业板,300353,东土科技,2012-09-27,"614,892,881","537,259,022",C 制造业
创业板,300354,东华测试,2012-09-20,"138,320,201","81,309,019",C 制造业
创业板,300355,蒙草生态,2012-09-27,"1,604,242,081","1,366,065,794",N 公共环保
创业板,300357,我武生物,2014-01-21,"523,584,000","484,064,205",C 制造业
创业板,300358,楚天科技,2014-01-21,"590,304,736","576,506,453",C 制造业
创业板,300359,全通教育,2014-01-21,"633,333,422","633,301,697",P 教育
创业板,300360,炬华科技,2014-01-21,"514,187,126","500,276,637",C 制造业
创业板,300363,博腾股份,2014-01-29,"545,464,520","500,422,242",C 制造业
创业板,300364,中文在线,2015-01-21,"728,500,118","660,425,473",R 文化传播
创业板,300365,恒华科技,2014-01-23,"599,855,469","474,297,617",I 信息技术
创业板,300366,创意信息,2014-01-27,"607,576,150","530,502,490",I 信息技术
创业板,300368,ST汇金,2014-01-23,"528,943,475","528,943,475",I 信息技术
创业板,300369,绿盟科技,2014-01-29,"799,308,527","798,227,568",I 信息技术
创业板,300370,安控科技,2014-01-23,"1,565,376,225","1,324,847,224",C 制造业
创业板,300371,汇中股份,2014-01-23,"201,217,296","134,410,381",C 制造业
创业板,300373,扬杰科技,2014-01-23,"543,347,787","542,147,860",C 制造业
创业板,300374,中铁装配,2015-03-19,"245,912,337","208,234,088",C 制造业
创业板,300375,鹏翎股份,2014-01-27,"755,378,818","505,177,225",C 制造业
创业板,300376,ST易事特,2014-01-27,"2,328,240,476","2,327,434,901",C 制造业
创业板,300377,赢时胜,2014-01-27,"751,003,080","668,739,779",I 信息技术
创业板,300378,鼎捷数智,2014-01-27,"271,392,830","269,380,580",I 信息技术
创业板,300379,*ST东通,2014-01-28,"557,922,828","526,637,564",I 信息技术
创业板,300380,安硕信息,2014-01-28,"138,439,050","127,365,543",I 信息技术
创业板,300381,溢多利,2014-01-28,"491,061,461","489,340,774",C 制造业
创业板,300382,斯莱克,2014-01-29,"648,399,994","648,338,222",C 制造业
创业板,300383,光环新网,2014-01-29,"1,797,592,847","1,793,554,131",I 信息技术
创业板,300384,三联虹普,2014-08-01,"319,007,265","220,232,669",M 科研服务
创业板,300385,雪浪环境,2014-06-26,"333,145,932","290,662,633",C 制造业
创业板,300386,飞天诚信,2014-06-26,"418,044,000","250,757,653",I 信息技术
创业板,300387,富邦科技,2014-07-02,"289,057,018","288,956,645",C 制造业
创业板,300388,节能国祯,2014-08-01,"681,042,231","680,113,748",N 公共环保
创业板,300389,艾比森,2014-08-01,"369,100,317","233,181,321",C 制造业
创业板,300390,天华新能,2014-07-31,"830,750,788","672,536,570",C 制造业
创业板,300391,*ST长药,2014-08-01,"350,336,112","350,336,112",C 制造业
创业板,300393,中来股份,2014-09-12,"1,089,627,358","955,905,050",C 制造业
创业板,300394,天孚通信,2015-02-17,"555,297,065","554,180,275",C 制造业
创业板,300395,菲利华,2014-09-10,"522,267,673","513,043,779",C 制造业
创业板,300396,迪瑞医疗,2014-09-10,"272,700,161","272,290,169",C 制造业
创业板,300397,天和防务,2014-09-10,"517,636,745","405,505,408",C 制造业
创业板,300398,飞凯材料,2014-10-09,"566,946,450","563,850,241",C 制造业
创业板,300399,天利科技,2014-10-09,"197,600,000","197,580,725",I 信息技术
创业板,300400,劲拓股份,2014-10-10,"242,625,800","240,206,600",C 制造业
创业板,300401,花园生物,2014-10-09,"543,467,395","534,683,396",C 制造业
创业板,300402,宝色股份,2014-10-10,"246,790,497","243,618,497",C 制造业
创业板,300403,汉宇集团,2014-10-30,"603,000,000","427,063,593",C 制造业
创业板,300404,博济医药,2015-04-24,"383,180,928","277,999,212",M 科研服务
创业板,300405,科隆股份,2014-10-30,"284,372,671","218,782,679",C 制造业
创业板,300406,九强生物,2014-10-30,"588,326,594","424,327,783",C 制造业
创业板,300407,凯发电气,2014-12-03,"318,200,493","244,260,074",C 制造业
创业板,300408,三环集团,2014-12-03,"1,916,497,371","1,869,808,017",C 制造业
创业板,300409,道氏技术,2014-12-03,"782,248,953","687,489,642",C 制造业
创业板,300410,正业科技,2014-12-31,"367,114,797","366,887,278",C 制造业
创业板,300411,金盾股份,2014-12-31,"406,520,007","309,115,500",C 制造业
创业板,300412,迦南科技,2014-12-31,"497,756,637","467,861,646",C 制造业
创业板,300413,芒果超媒,2015-01-21,"1,870,720,815","1,021,699,958",I 信息技术
创业板,300414,中光防雷,2015-05-13,"326,019,466","313,528,580",C 制造业
创业板,300415,伊之密,2015-01-23,"468,562,084","464,370,274",C 制造业
创业板,300416,苏试试验,2015-01-22,"508,547,806","505,143,444",M 科研服务
创业板,300417,南华仪器,2015-01-23,"134,563,200","87,562,238",C 制造业
创业板,300418,昆仑万维,2015-01-21,"1,231,495,054","1,231,495,054",I 信息技术
创业板,300419,ST浩丰,2015-01-22,"367,753,770","367,753,770",I 信息技术
